,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,qntacode_start,surveyzone_start,qday1tripend,qborough_end,qntacode_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode,ntacode_home,qsurveyzone_start,qsurveyzone_end,disability
3244,11203098,10203098,Monday,Somewhat typical,Queens,Outer Queens,AM,Outer Queens,2.0,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",Queens,2.0,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",41 to 45,5.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Personal car,Car,No,0.363663771,Shopping,QN46,Outer Queens,Outer Queens,No
3245,11203110,10203110,Monday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,2.0,2.0,2.0,Work,Brooklyn,2.0,2.0,Work,11 to 15,2.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,75.0,58.0,0.0,No,Personal car,Car,No,0.96104854,Commute to/from work,2.0,2.0,2.0,No
3246,11203111,10203111,Monday,Very typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,Work,Brooklyn,2.0,Outer Brooklyn,Work,11 to 15,3.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,75.0,58.0,0.0,No,Personal car,Car,No,1.848763634,Commute to/from work,BK96,Outer Brooklyn,Outer Brooklyn,No
3247,11203125,10203125,Monday,Very typical,The Bronx,Southern Bronx,AM,2.0,2.0,2.0,Work,The Bronx,2.0,2.0,Work,0 to 5,2.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Select bus service,Bus,Yes,1.89958547,Commute to/from work,2.0,2.0,2.0,No
3248,11203130,10203130,Monday,Very typical,The Bronx,Southern Bronx,AM,Southern Bronx,2.0,Southern Bronx,School,The Bronx,2.0,Southern Bronx,School,0 to 5,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Other, Non-Hispanic",No high school,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Express bus,Bus,Yes,1.25209619,School,BX05,Southern Bronx,Southern Bronx,No
3249,11203136,10203136,Monday,Somewhat typical,Queens,Outer Queens,AM,2.0,2.0,2.0,Other,Manhattan,2.0,2.0,Other,61 to 180,2.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,75.0,58.0,0.0,No,Subway,Subway,Yes,1.85798315,Commute to/from work,2.0,2.0,2.0,No
3250,11203140,10203140,Monday,Very typical,Manhattan,Northern Manhattan,NOON,2.0,2.0,2.0,Doctor's office or hospital,Manhattan,2.0,2.0,Doctor's office or hospital,61 to 180,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,75.0,58.0,0.0,No,Subway,Subway,Yes,1.69433662,Medical visit (doctor's office),2.0,2.0,2.0,No
3251,11203156,10203156,Monday,Very typical,Manhattan,Northern Manhattan,AM,2.0,2.0,2.0,Doctor's office or hospital,Brooklyn,2.0,2.0,Doctor's office or hospital,0 to 5,3.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,PATH train,Subway,Yes,0.7047836759999999,Business,2.0,2.0,2.0,No
3252,11203157,10203157,Monday,Not very typical,Manhattan,Manhattan Core,AM,2.0,2.0,2.0,Work,Manhattan,2.0,2.0,Work,41 to 45,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Subway,Subway,Yes,0.656886636,Commute to/from work,2.0,2.0,2.0,No
3253,11203158,10203158,Monday,Somewhat typical,Manhattan,Northern Manhattan,AM,Northern Manhattan,2.0,Northern Manhattan,Park/Recreational area/Gym,Manhattan,2.0,Northern Manhattan,Park/Recreational area/Gym,41 to 45,6.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,Yes,Subway,Subway,Yes,0.41331816299999996,Social/recreation,MN03,Northern Manhattan,Northern Manhattan,No
3254,11203165,10203165,Monday,Not at all typical,Manhattan,Manhattan Core,AM,Manhattan Core,2.0,Manhattan Core,Doctor's office or hospital,Manhattan,2.0,Manhattan Core,Doctor's office or hospital,56 to 60,1.0,Female,"Less than $14,999",No,No,Yes,No,No,No,No,No,No,65 or older,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Other,Other,No,2.643281409,Medical visit (doctor's office),MN14,Manhattan Core,Manhattan Core,No
3255,11203168,10203168,Monday,Very typical,Manhattan,Northern Manhattan,AM,Northern Manhattan,2.0,Northern Manhattan,Work,Manhattan,2.0,Northern Manhattan,Work,56 to 60,2.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,No high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,No,Subway,Subway,Yes,1.69433662,Commute to/from work,MN36,Northern Manhattan,Northern Manhattan,No
3256,11203201,10203201,Tuesday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,Work,Brooklyn,2.0,Outer Brooklyn,Work,16 to 20,2.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Personal car,Car,No,1.171784393,Commute to/from work,BK91,Outer Brooklyn,Outer Brooklyn,No
3257,11203217,10203217,Tuesday,Very typical,Queens,Middle Queens,AM,Middle Queens,2.0,Middle Queens,Other,Queens,2.0,Middle Queens,Other,6 to 10,2.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,1.498018628,Social/recreation,QN54,Middle Queens,Middle Queens,No
3258,11203219,10203219,Tuesday,Somewhat typical,The Bronx,Northern Bronx,AM,Northern Bronx,2.0,Northern Bronx,Work,The Bronx,2.0,Northern Bronx,Work,26 to 30,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,55-64,"Other, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Personal car,Car,No,0.36256581200000004,Commute to/from work,BX62,Northern Bronx,Northern Bronx,No
3259,11203220,10203220,Tuesday,Very typical,The Bronx,Southern Bronx,NOON,Southern Bronx,2.0,Southern Bronx,Friend or family member's home,The Bronx,2.0,Southern Bronx,Friend or family member's home,0 to 5,2.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,18-24,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,2.020291222,Social/recreation,BX41,Southern Bronx,Southern Bronx,No
3260,11203222,10203222,Tuesday,Somewhat typical,Manhattan,Manhattan Core,AM,2.0,2.0,2.0,Other,Manhattan,2.0,2.0,Other,0 to 5,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,0.76903958,Other,2.0,2.0,2.0,No
3261,11203231,10203231,Tuesday,Very typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,Work,Brooklyn,2.0,Outer Brooklyn,Work,41 to 45,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Local bus,Bus,Yes,1.193955262,Commute to/from work,BK42,Outer Brooklyn,Outer Brooklyn,No
3262,11203233,10203233,Tuesday,Somewhat typical,Queens,Inner Queens,AM,2.0,2.0,2.0,Work,Manhattan,2.0,2.0,Work,41 to 45,3.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,65 or older,"Asian, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Subway,Subway,Yes,1.5784316330000001,Commute to/from work,2.0,2.0,2.0,No
3263,13201363,10201363,Tuesday,Very typical,The Bronx,Northern Bronx,NOON,Northern Bronx,2.0,Northern Bronx,Refused,The Bronx,2.0,Northern Bronx,Refused,56 to 60,3.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,No high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,81.0,59.0,0.29,No,Walk,Walk,Yes,1.0296695790000001,Refused,BX08,Northern Bronx,Northern Bronx,No
3264,11203235,10203235,Tuesday,Very typical,Brooklyn,Outer Brooklyn,AM,2.0,2.0,2.0,Work,Manhattan,2.0,2.0,Work,56 to 60,2.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,0.490646326,Commute to/from work,2.0,2.0,2.0,No
3265,11203240,10203240,Tuesday,Not very typical,Staten Island,Staten Island,AM,Staten Island,2.0,Staten Island,Work,Staten Island,2.0,Staten Island,Work,61 to 180,2.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some high school,Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Local bus,Bus,Yes,1.823466656,Commute to/from work,SI22,Staten Island,Staten Island,No
3266,11203241,10203241,Tuesday,Very typical,Manhattan,Northern Manhattan,AM,Northern Manhattan,2.0,Northern Manhattan,"Entertainment event (i.e. sporting event, play, etc.)",Manhattan,2.0,Northern Manhattan,"Entertainment event (i.e. sporting event, play, etc.)",16 to 20,2.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,55-64,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,71.0,58.0,0.0,No,Local bus,Bus,Yes,0.8975031659999999,Commute to/from work,MN09,Northern Manhattan,Northern Manhattan,No
3267,11203246,10203246,Tuesday,Somewhat typical,Queens,Outer Queens,AM,2.0,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",Queens,2.0,2.0,"Grocery store or market (including deli, bodega, etc.)",56 to 60,1.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,1.6871904999999998,Personal errands,2.0,2.0,2.0,No
3268,11203256,10203256,Tuesday,Very typical,Manhattan,Northern Manhattan,NOON,Northern Manhattan,2.0,Northern Manhattan,"Grocery store or market (including deli, bodega, etc.)",Manhattan,2.0,Northern Manhattan,"Grocery store or market (including deli, bodega, etc.)",16 to 20,1.0,Female,"Less than $14,999",No,No,Yes,No,No,No,No,No,No,65 or older,"Black, Non-Hispanic",Some high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,2.1990218269999997,Shopping,MN36,Northern Manhattan,Northern Manhattan,No
3270,11203259,10203259,Tuesday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,"Retail store (e.g. clothing, electronic, hardware, etc.)",Brooklyn,2.0,Outer Brooklyn,"Retail store (e.g. clothing, electronic, hardware, etc.)",11 to 15,3.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,1.563542189,Shopping,BK88,Outer Brooklyn,Outer Brooklyn,No
3271,11203261,10203261,Tuesday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,2.0,2.0,2.0,Other,Brooklyn,2.0,2.0,Other,26 to 30,1.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic",Some high school,No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,2.150944555,Shopping,2.0,2.0,2.0,No
3272,11203262,10203262,Tuesday,Somewhat typical,Staten Island,Staten Island,PM,2.0,2.0,2.0,Work,Brooklyn,2.0,2.0,Work,61 to 180,1.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,35-44,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Local bus,Bus,Yes,2.035385088,Commute to/from work,2.0,2.0,2.0,No
3273,11203265,10203265,Tuesday,Very typical,The Bronx,Northern Bronx,AM,Northern Bronx,2.0,Northern Bronx,Other,The Bronx,2.0,Northern Bronx,Other,61 to 180,1.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Personal car,Car,No,0.43350555,Social/recreation,BX55,Northern Bronx,Northern Bronx,No
3274,11203273,10203273,Tuesday,Very typical,Queens,Inner Queens,AM,2.0,2.0,2.0,Work,Manhattan,2.0,2.0,Work,41 to 45,2.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,25-34,Hispanic,"Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Subway,Subway,Yes,0.77277072,Commute to/from work,2.0,2.0,2.0,No
3275,11203274,10203274,Tuesday,Somewhat typical,Queens,Inner Queens,NOON,Inner Queens,2.0,Inner Queens,Home,Queens,2.0,Inner Queens,Home,61 to 180,1.0,Female,"Less than $14,999",No,No,Yes,Yes,No,No,No,No,No,45-54,Hispanic,No high school,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,1.498018628,Personal errands,QN28,Inner Queens,Inner Queens,No
3276,11203298,10203298,Wednesday,Not at all typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,Other,Brooklyn,2.0,Outer Brooklyn,Other,41 to 45,4.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Car Service,For-Hire Vehicle,No,2.064712125,School,BK45,Outer Brooklyn,Outer Brooklyn,No
3277,11203304,10203304,Wednesday,Somewhat typical,Brooklyn,Inner Brooklyn,AM,2.0,2.0,2.0,Other,Brooklyn,2.0,2.0,Other,61 to 180,3.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Local bus,Bus,Yes,2.185267194,School,2.0,2.0,2.0,No
3278,11203308,10203308,Wednesday,Very typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,Restaurant or bar,Brooklyn,2.0,Outer Brooklyn,Restaurant or bar,6 to 10,3.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,71.0,60.0,0.0,No,Walk,Walk,Yes,2.064712125,Social/recreation,BK46,Outer Brooklyn,Outer Brooklyn,No
3279,11203310,10203310,Wednesday,Refused,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,2.0,Inner Brooklyn,Other,Brooklyn,2.0,Inner Brooklyn,Other,21 to 25,2.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Local bus,Bus,Yes,1.425360535,Commute to/from work,BK38,Inner Brooklyn,Inner Brooklyn,No
3280,11203317,10203317,Wednesday,Very typical,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,2.0,Inner Brooklyn,Work,Brooklyn,2.0,Inner Brooklyn,Work,56 to 60,2.0,Male,"$50,000 - $74,999",No,No,Yes,No,No,No,No,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Subway,Subway,Yes,1.4839567880000002,Commute to/from work,BK37,Inner Brooklyn,Inner Brooklyn,No
3281,11203342,10203342,Wednesday,Not very typical,Queens,Outer Queens,AM,Outer Queens,2.0,Outer Queens,School,Queens,2.0,Outer Queens,School,26 to 30,3.0,Female,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"Asian, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Subway,Subway,Yes,7.396100787999999,School,QN21,Outer Queens,Outer Queens,No
3282,11203344,10203344,Wednesday,Very typical,Queens,Outer Queens,AM,Outer Queens,2.0,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",Queens,2.0,Outer Queens,"Grocery store or market (including deli, bodega, etc.)",11 to 15,1.0,Female,"$35,000 - $49,999",No,No,No,Yes,No,No,No,No,No,65 or older,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Walk,Walk,Yes,1.6871904999999998,Shopping,QN08,Outer Queens,Outer Queens,No
3283,11203384,10203384,Wednesday,Somewhat typical,Queens,Outer Queens,AM,Outer Queens,2.0,Outer Queens,Doctor's office or hospital,Queens,2.0,Outer Queens,Doctor's office or hospital,26 to 30,1.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Personal car,Car,No,1.12276172,Medical visit (doctor's office),QN34,Outer Queens,Outer Queens,No
3284,11203385,10203385,Wednesday,Very typical,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,2.0,Inner Brooklyn,Doctor's office or hospital,Brooklyn,2.0,Inner Brooklyn,Doctor's office or hospital,56 to 60,1.0,Female,"Less than $14,999",No,Yes,Yes,No,No,Yes,No,No,No,45-54,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Local bus,Bus,Yes,1.265545671,Medical visit (doctor's office),BK68,Inner Brooklyn,Inner Brooklyn,No
3285,11203386,10203386,Wednesday,Very typical,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,2.0,Inner Brooklyn,Doctor's office or hospital,Brooklyn,2.0,Inner Brooklyn,Doctor's office or hospital,61 to 180,2.0,Female,"Less than $14,999",No,No,Yes,No,No,No,No,No,No,65 or older,Hispanic,"High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,71.0,60.0,0.0,No,Local bus,Bus,Yes,1.9743381009999998,Medical visit (doctor's office),BK60,Inner Brooklyn,Inner Brooklyn,No
3286,11203441,10203441,Wednesday,Not at all typical,Queens,Outer Queens,NOON,Outer Queens,2.0,Outer Queens,Doctor's office or hospital,Queens,2.0,Outer Queens,Doctor's office or hospital,11 to 15,2.0,Female,"Less than $14,999",No,Yes,No,No,No,Yes,No,No,No,65 or older,"White, Non-Hispanic",Some high school,Yes,I do not have access to a car,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Other,Other,No,2.546059843,Medical visit (doctor's office),QN21,Outer Queens,Outer Queens,No
3287,11203448,10203448,Wednesday,Somewhat typical,Brooklyn,Outer Brooklyn,AM,Outer Brooklyn,2.0,Outer Brooklyn,Restaurant or bar,Brooklyn,2.0,Outer Brooklyn,Restaurant or bar,26 to 30,2.0,Male,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Personal car,Car,No,2.005842629,Dining,BK82,Outer Brooklyn,Outer Brooklyn,No
3288,11203454,10203454,Wednesday,Very typical,Staten Island,Staten Island,AM,Staten Island,2.0,Staten Island,Doctor's office or hospital,Staten Island,2.0,Staten Island,Doctor's office or hospital,26 to 30,3.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Personal car,Car,No,1.30578967,Medical visit (doctor's office),SI05,Staten Island,Staten Island,No
3289,11203549,10203549,Wednesday,Very typical,Brooklyn,Inner Brooklyn,AM,Inner Brooklyn,2.0,Inner Brooklyn,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,2.0,Inner Brooklyn,"Grocery store or market (including deli, bodega, etc.)",0 to 5,3.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,71.0,60.0,0.0,No,Walk,Walk,Yes,2.001801832,Shopping,BK75,Inner Brooklyn,Inner Brooklyn,No
