,trip_id,uniqueid,qday,qday1typical,qborough_home,qsurveyzone_home,qtripdaytime,qborough_start,surveyzone_start,qday1tripend,qborough_end,surveyzone_end,qday1tripendcode,qday1triplength_cat,number_of_trips_taken,qgender,qincome,qdisability1,qdisability2,qdisability3,qdisability4,qdisability5,qdisability6,qdisability7,qdisability8,qdisability9,qagecode,qracecode,qeducation,qlicense,qcaraccess,qwelfare1,qwelfare2,qwelfare3,qwelfare4,qwelfare5,qsmartphone,qshare1,qshare2,qshare3,qshare4,qshare5,qshare6,qshare7,qshare8,qtemphigh,qtemplow,qprecipitation,qcitibike,qday1triptravelcode_sp,qmodegrouping,qsustainablemode,allwt,qpurposerecode
5137,14203158,10203158,Monday,Somewhat typical,Manhattan,Northern Manhattan,PM,Manhattan,Northern Manhattan,Park/Recreational area/Gym,Manhattan,Northern Manhattan,Park/Recreational area/Gym,11 to 15,6.0,Female,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,75.0,58.0,0.0,Yes,Walk,Walk,Yes,0.41331816299999996,Social/recreation
5138,14203222,10203222,Tuesday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan Core,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",Manhattan,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",0 to 5,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,58.0,0.0,No,Walk,Walk,Yes,0.76903958,Shopping
5139,14203298,10203298,Wednesday,Not at all typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,0 to 5,4.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Walk,Walk,Yes,2.064712125,Social/recreation
5140,14203578,10203578,Wednesday,Very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,6 to 10,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Personal car,Car,No,2.421045438,Social/recreation
5141,14203583,10203583,Wednesday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,6 to 10,8.0,Male,"$150,000-$199,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,71.0,60.0,0.0,No,Personal car,Car,No,1.040478427,Commute to/from work
5142,14203625,10203625,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Park/Recreational area/Gym,Brooklyn,Inner Brooklyn,Park/Recreational area/Gym,11 to 15,6.0,Female,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Walk,Walk,Yes,0.241638238,Social/recreation
5143,14203628,10203628,Thursday,Very typical,Queens,Outer Queens,PM,Queens,Outer Queens,Home,Queens,Outer Queens,Home,16 to 20,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,18-24,"Black, Non-Hispanic",Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Walk,Walk,Yes,1.586917712,Shopping
5144,14203629,10203629,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,6 to 10,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Personal car,Car,No,0.917171928,Social/recreation
5145,14203630,10203630,Thursday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,11 to 15,4.0,Male,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Walk,Walk,Yes,2.417228877,Commute to/from work
5146,14203679,10203679,Thursday,Somewhat typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,16 to 20,4.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",No,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Local bus,Bus,Yes,0.3321602,Business
5147,14203714,10203714,Thursday,Not at all typical,The Bronx,Southern Bronx,NOON,The Bronx,Southern Bronx,Home,The Bronx,Southern Bronx,Home,11 to 15,4.0,Male,"$15,000 - $24,999",No,No,No,Yes,No,No,No,No,No,45-54,"White, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Paratransit/ Access-A-Ride,Bus,Yes,0.6576820320000001,Social/recreation
5148,14203722,10203722,Thursday,Somewhat typical,The Bronx,Southern Bronx,NOON,The Bronx,Southern Bronx,"Retail store (e.g. clothing, electronic, hardware, etc.)",The Bronx,Southern Bronx,"Retail store (e.g. clothing, electronic, hardware, etc.)",6 to 10,11.0,Female,"Less than $14,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic",Some college but degree not received or in progress,No,I do not have access to a car,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Local bus,Bus,Yes,0.54542011,Shopping
5149,14203723,10203723,Thursday,Very typical,The Bronx,Northern Bronx,PM,Outside of NYC,Northern Bronx,Home,The Bronx,Northern Bronx,Home,41 to 45,2.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,82.0,60.0,0.0,No,Personal car,Car,No,0.564435323,Commute to/from work
5150,14203753,10203753,Friday,Very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,6 to 10,4.0,Female,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,65 or older,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,83.0,67.0,0.0,No,Walk,Walk,Yes,1.642508649,Social/recreation
5151,14203755,10203755,Friday,Not very typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,6 to 10,4.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,83.0,67.0,0.0,No,Personal car,Car,No,0.7606168179999999,Social/recreation
5152,14203890,10203890,Friday,Somewhat typical,The Bronx,Northern Bronx,PM,The Bronx,Northern Bronx,Home,The Bronx,Northern Bronx,Home,21 to 25,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,83.0,67.0,0.0,No,Personal car,Car,No,0.8419415809999999,Commute to/from work
5153,14204022,10204022,Sunday,Somewhat typical,Staten Island,Staten Island,NOON,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,6 to 10,4.0,Female,"$25,000 - $34,999",No,No,No,Yes,No,No,No,No,No,55-64,"White, Non-Hispanic","Associate degree (i.e., AA, AS)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,73.0,58.0,0.0,No,Personal car,Car,No,0.8502937559999999,Commute to/from work
5154,14204047,10204047,Sunday,Very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Other,Brooklyn,Outer Brooklyn,Other,0 to 5,5.0,Male,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic",Some high school,No,I do not have access to a car,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,73.0,58.0,0.0,No,Walk,Walk,Yes,2.343577652,Other
5155,14204115,10204115,Monday,Not at all typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,0 to 5,6.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Personal car,Car,No,2.06550333,Commute to/from work
5156,14204120,10204120,Monday,Very typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Restaurant or bar,Brooklyn,Outer Brooklyn,Restaurant or bar,6 to 10,6.0,Male,"$15,000 - $24,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,"High school graduate or equivalent (i.e., GED)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Carshare,Car,No,2.2187587580000003,Social/recreation
5157,14204123,10204123,Monday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,0 to 5,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.738115732,Shopping
5158,14204136,10204136,Monday,Somewhat typical,Manhattan,Manhattan Core,AM,Manhattan,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",Manhattan,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",21 to 25,12.0,Male,Refused,No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,Yes,Subway,Subway,Yes,0.45671583,Shopping
5159,14204177,10204177,Monday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,11 to 15,4.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.590866686,Medical visit (doctor's office)
5160,14204209,10204209,Monday,Very typical,Staten Island,Staten Island,NOON,Brooklyn,Staten Island,Home,Staten Island,Staten Island,Home,61 to 180,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,18-24,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,1.058674742,Commute to/from work
5161,14204250,10204250,Monday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,"Grocery store or market (including deli, bodega, etc.)",Brooklyn,Inner Brooklyn,"Grocery store or market (including deli, bodega, etc.)",0 to 5,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,Some college but degree not received or in progress,No,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.585778758,Shopping
5162,14204329,10204329,Tuesday,Somewhat typical,The Bronx,Northern Bronx,NOON,The Bronx,Northern Bronx,Home,The Bronx,Northern Bronx,Home,6 to 10,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,18-24,"Other, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,1.624031147,Commute to/from work
5163,14204397,10204397,Tuesday,Very typical,The Bronx,Southern Bronx,PM,The Bronx,Southern Bronx,Work,The Bronx,Southern Bronx,Work,6 to 10,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,25-34,"Black, Non-Hispanic",Some college but degree not received or in progress,No,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,2.0,2.0,2.0,No,Subway,Subway,Yes,0.841585219,Commute to/from work
5164,14204413,10204413,Wednesday,Somewhat typical,Brooklyn,Outer Brooklyn,PM,Brooklyn,Outer Brooklyn,Home,Brooklyn,Outer Brooklyn,Home,11 to 15,4.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,25-34,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,1.234931783,Social/recreation
5165,14204421,10204421,Wednesday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",Manhattan,Manhattan Core,"Grocery store or market (including deli, bodega, etc.)",16 to 20,4.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"Don't know, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.641234475,Shopping
5166,14204430,10204430,Wednesday,Not very typical,Brooklyn,Inner Brooklyn,NOON,Brooklyn,Inner Brooklyn,Home,Brooklyn,Inner Brooklyn,Home,16 to 20,4.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,0.299486994,School
5167,14204462,10204462,Wednesday,Not at all typical,Queens,Outer Queens,NOON,Queens,Outer Queens,Home,Queens,Outer Queens,Home,16 to 20,4.0,Male,"$50,000 - $74,999",No,No,No,No,No,No,Yes,No,No,65 or older,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,2.0,2.0,2.0,No,Walk,Walk,Yes,1.244554845,Social/recreation
5168,15101839,101839,Monday,Very typical,The Bronx,Northern Bronx,AM,The Bronx,Northern Bronx,Work,The Bronx,Northern Bronx,Work,6 to 10,19.0,Male,"$75,000 - $99,999",Yes,Yes,No,No,No,Yes,No,No,No,25-34,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,68.0,55.0,0.29,Yes,Select bus service,Bus,Yes,0.40956647399999996,Business
5169,15200023,10200023,Thursday,Very typical,The Bronx,Northern Bronx,PM,The Bronx,Northern Bronx,Other,The Bronx,Northern Bronx,Other,11 to 15,6.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,No,Personal car,Car,No,0.7391553670000001,Other
5170,15200054,10200054,Thursday,Somewhat typical,Manhattan,Manhattan Core,PM,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,6 to 10,5.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,84.0,70.0,0.0,Yes,Walk,Walk,Yes,0.378744034,Commute to/from work
5171,15200102,10200102,Friday,Very typical,Staten Island,Staten Island,PM,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,16 to 20,5.0,Male,"$50,000 - $74,999",Yes,No,No,No,No,No,No,No,No,55-64,"White, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Personal car,Car,No,1.14893473,Shopping
5172,15200123,10200123,Friday,Not very typical,Staten Island,Staten Island,PM,Staten Island,Staten Island,Home,Staten Island,Staten Island,Home,6 to 10,5.0,Male,Refused,No,No,No,No,No,No,Yes,No,No,18-24,Hispanic,Some college but degree not received or in progress,Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,76.0,61.0,0.0,No,Personal car,Car,No,0.72093375,Commute to/from work
5173,15200143,10200143,Saturday,Very typical,The Bronx,Northern Bronx,NOON,The Bronx,Northern Bronx,Home,The Bronx,Northern Bronx,Home,56 to 60,8.0,Female,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,35-44,"Black, Non-Hispanic",Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.896504125,Social/recreation
5174,15200166,10200166,Saturday,Not very typical,Queens,Middle Queens,PM,Queens,Middle Queens,Friend or family member's home,Queens,Middle Queens,Friend or family member's home,11 to 15,6.0,Male,"$200,000 and above",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.269486507,Accompanying other traveler
5175,15200172,10200172,Saturday,Very typical,Brooklyn,Inner Brooklyn,PM,Brooklyn,Inner Brooklyn,"Entertainment event (i.e. sporting event, play, etc.)",Brooklyn,Inner Brooklyn,"Entertainment event (i.e. sporting event, play, etc.)",46 to 50,7.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,Hispanic,Some college but degree not received or in progress,Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Subway,Subway,Yes,0.673955069,Dining
5176,15200175,10200175,Saturday,Very typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,31 to 35,9.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Local bus,Bus,Yes,0.400958885,School
5177,15200182,10200182,Saturday,Very typical,Queens,Middle Queens,PM,Queens,Middle Queens,Home,Queens,Middle Queens,Home,11 to 15,5.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,35-44,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.610785445,Dining
5178,15200183,10200183,Saturday,Somewhat typical,Manhattan,Manhattan Core,NOON,Manhattan,Manhattan Core,Home,Manhattan,Manhattan Core,Home,16 to 20,5.0,Female,"$25,000 - $34,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,"I do not personally own or lease a car, but I have access to a car belonging to a member of my household",No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Walk,Walk,Yes,0.569144213,Shopping
5179,15200187,10200187,Saturday,Very typical,Staten Island,Staten Island,NOON,Brooklyn,Staten Island,Home,Staten Island,Staten Island,Home,41 to 45,5.0,Female,Refused,No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.358614349,Social/recreation
5180,15200208,10200208,Saturday,Very typical,Manhattan,Manhattan Core,PM,Manhattan Core,Manhattan Core,Restaurant or bar,Manhattan,Manhattan Core,Restaurant or bar,56 to 60,6.0,Female,"$35,000 - $49,999",No,No,No,No,No,No,Yes,No,No,45-54,"White, Non-Hispanic","High school graduate or equivalent (i.e., GED)",Yes,I do not have access to a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Subway,Subway,Yes,1.60185961,Dining
5181,15200214,10200214,Saturday,Somewhat typical,Queens,Outer Queens,NOON,Queens,Outer Queens,"Entertainment event (i.e. sporting event, play, etc.)",Queens,Outer Queens,"Entertainment event (i.e. sporting event, play, etc.)",56 to 60,9.0,Male,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,55-64,"White, Non-Hispanic","Graduate degree (i.e., Master's, Professional, Doctorate)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.695720665,Accompanying other traveler
5182,15200216,10200216,Saturday,Not very typical,Queens,Inner Queens,PM,Queens,Inner Queens,Home,Queens,Inner Queens,Home,36 to 40,5.0,Female,"$75,000 - $99,999",No,No,No,No,No,No,Yes,No,No,45-54,"Black, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,0.5016131070000001,Dining
5183,15200224,10200224,Saturday,Somewhat typical,Brooklyn,Outer Brooklyn,NOON,Brooklyn,Outer Brooklyn,Outside of New York City,Outside of NYC,Outer Brooklyn,Other,56 to 60,8.0,Male,"$100,000 - $149,999",No,No,No,No,No,No,Yes,No,No,65 or older,"White, Non-Hispanic","Bachelor's degree (i.e., BA, BS, AB)",Yes,I personally own or lease a car,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,66.0,56.0,0.0,No,Personal car,Car,No,1.430851154,Social/recreation
